chr18_KI270863v1_alt	6806	6910	2	2	0	0	1	17
chr18_KI270863v1_alt	21444	21476	1	1	0	0	2	23
chr18_KI270863v1_alt	21444	21509	1	1	0	0	2	23
chr1_GL383519v1_alt	1005	1006	0	0	1	13	2	11
chr1_GL383519v1_alt	45101	45652	2	2	1	0	1	3
chr18_GL383572v1_alt	22398	22610	1	1	0	0	1	24
chr18_GL383572v1_alt	109577	109792	1	1	0	0	1	18
chr18_GL383572v1_alt	109659	109894	1	1	0	0	2	23
chr18_GL383572v1_alt	109793	110144	1	1	0	0	3	18
chr18_GL383572v1_alt	109941	110116	1	1	0	0	2	18
chr18_GL383572v1_alt	110015	110116	1	1	0	0	2	18
chr18_GL383572v1_alt	110089	110116	1	1	0	0	3	24
chr18_GL383572v1_alt	137044	137980	1	1	0	0	1	16
chrUn_KI270442v1	409	47242	1	1	0	2	0	20
chrUn_KI270442v1	534	9749	1	1	0	0	1	14
chrUn_KI270442v1	2381	29430	2	2	0	0	2	13
chrUn_KI270442v1	3906	16679	1	1	0	2	0	21
chrUn_KI270442v1	3906	41553	1	1	0	0	1	18
chrUn_KI270442v1	4081	32557	1	1	0	0	1	12
chrUn_KI270442v1	4081	48776	1	1	0	0	1	12
chrUn_KI270442v1	4081	90989	1	1	0	0	2	16
chrUn_KI270442v1	10462	30444	1	1	0	1	0	22
chrUn_KI270442v1	14794	58064	1	1	0	0	1	22
chrUn_KI270442v1	16356	33564	2	2	0	1	0	23
chrUn_KI270442v1	16762	45322	1	1	0	1	0	25
chrUn_KI270442v1	18259	45480	1	1	0	0	1	16
chrUn_KI270442v1	22490	45350	1	1	0	1	0	17
chrUn_KI270442v1	23165	29430	2	2	0	0	2	13
chrUn_KI270442v1	23406	38452	1	1	0	0	3	24
chrUn_KI270442v1	23406	41878	1	1	0	4	0	23
chrUn_KI270442v1	23887	27234	1	1	0	0	2	20
chrUn_KI270442v1	23887	28118	1	1	0	0	2	20
chrUn_KI270442v1	23887	42014	1	1	0	0	4	21
chrUn_KI270442v1	23887	45322	1	1	0	0	1	18
chrUn_KI270442v1	23887	91906	1	1	0	0	2	25
chrUn_KI270442v1	23964	35376	1	1	0	0	1	14
chrUn_KI270442v1	26869	29430	2	2	0	0	2	13
chrUn_KI270442v1	27109	37806	1	1	0	0	1	13
chrUn_KI270442v1	27109	71511	1	1	0	2	0	18
chrUn_KI270442v1	27992	32081	1	1	0	0	1	18
chrUn_KI270442v1	27992	35462	1	1	0	0	2	21
chrUn_KI270442v1	27992	40478	1	1	0	0	1	18
chrUn_KI270442v1	27992	40483	1	1	0	0	1	18
chrUn_KI270442v1	27992	40488	1	1	0	0	1	18
chrUn_KI270442v1	27992	40498	1	1	0	0	1	13
chrUn_KI270442v1	27992	57549	1	1	0	0	2	21
chrUn_KI270442v1	29332	32921	2	2	0	1	0	14
chrUn_KI270442v1	29897	77660	1	1	0	0	1	20
chrUn_KI270442v1	33170	55716	1	1	0	0	1	19
chrUn_KI270442v1	34432	55716	1	1	0	0	1	19
chrUn_KI270442v1	36390	60197	1	1	0	1	0	23
