chr18_KI270863v1_alt	162929	162957	2	2	0	0	4	16
chr1_GL383519v1_alt	77288	78393	2	4	0	0	1	23
chr22_KI270731v1_random	85930	86031	1	1	1	0	2	3
chrUn_KI270442v1	3541	11667	1	1	0	1	0	14
chrUn_KI270442v1	3695	62502	2	4	0	2	0	12
chrUn_KI270442v1	11574	23795	1	1	0	0	2	24
chrUn_KI270442v1	11574	76657	1	1	0	0	2	20
chrUn_KI270442v1	11857	71930	1	1	0	2	0	23
chrUn_KI270442v1	18234	39449	1	1	0	2	0	15
chrUn_KI270442v1	18654	45685	1	1	0	0	1	25
chrUn_KI270442v1	18994	24380	1	1	0	2	1	20
chrUn_KI270442v1	22478	28644	1	1	0	0	1	22
chrUn_KI270442v1	24063	50942	1	1	0	1	0	21
chrUn_KI270442v1	26869	56329	2	2	0	1	0	22
chrUn_KI270442v1	27992	32081	1	1	0	0	1	18
chrUn_KI270442v1	27992	35462	1	1	0	1	0	22
chrUn_KI270442v1	27992	40478	1	1	0	0	1	18
chrUn_KI270442v1	27992	40483	1	1	0	0	1	18
chrUn_KI270442v1	27992	40488	1	1	0	0	1	18
chrUn_KI270442v1	28109	31268	1	1	0	0	1	25
chrUn_KI270442v1	33170	55716	1	1	0	0	2	19
chrUn_KI270442v1	34432	55716	1	1	0	0	2	19
chrUn_KI270442v1	36124	78075	1	1	0	0	1	19
chrUn_KI270442v1	36280	39737	1	1	0	0	1	16
chrUn_KI270442v1	39253	70777	1	1	0	0	1	16
chrUn_KI270442v1	41563	55716	1	1	0	1	0	22
chrUn_KI270442v1	43101	48439	1	1	0	0	1	16
chrUn_KI270442v1	43101	67998	1	1	0	0	1	16
chrUn_KI270442v1	43101	83396	1	1	0	0	1	16
chrUn_KI270442v1	44416	56928	1	1	0	1	0	19
chrUn_KI270442v1	45118	67593	1	1	0	0	1	25
chrUn_KI270442v1	47558	79194	1	1	0	0	1	22
chrUn_KI270442v1	48114	82976	1	1	0	0	1	18
chrUn_KI270442v1	48313	56871	1	1	0	0	1	17
chrUn_KI270442v1	48509	55716	1	1	0	0	2	19
chrUn_KI270442v1	49264	91305	1	1	0	0	1	23
chrUn_KI270442v1	49264	95785	1	1	0	0	1	23
chrUn_KI270442v1	59711	60911	1	1	0	1	0	22
chrUn_KI270442v1	60422	67885	1	1	0	0	1	14
chrUn_KI270442v1	60422	67925	1	1	0	0	1	14
chrUn_KI270442v1	60422	70106	1	1	0	0	1	14
chrUn_KI270442v1	60422	71151	1	1	0	0	1	14
chrUn_KI270442v1	60422	78412	1	1	0	0	1	14
chrUn_KI270442v1	60766	68518	1	1	0	0	1	20
chrUn_KI270442v1	62101	82405	1	1	0	3	0	22
chrUn_KI270442v1	78468	83827	1	1	0	0	1	20
chrUn_KI270442v1	78664	91240	2	2	0	0	1	14
chrUn_KI270442v1	80018	83396	1	1	0	0	1	23
chrUn_KI270442v1	81971	95433	1	1	0	2	0	12
chrUn_KI270442v1	86701	88719	1	5	0	0	1	18
chrUn_KI270442v1	87095	95414	1	1	0	0	1	24
chrUn_KI270442v1	89279	95414	1	1	0	0	1	24
chrUn_KI270442v1	94880	95414	1	1	0	0	4	13
chrUn_KI270442v1	95250	95414	1	1	0	0	4	13
chrUn_KI270442v1	96412	96623	2	2	0	0	1	15
chrUn_KI270442v1	105534	107413	1	1	0	2	0	23
chrUn_KI270442v1	162429	207203	1	1	0	2	0	25
chrUn_KI270442v1	213153	214005	2	2	0	0	1	18
chrUn_KI270442v1	336482	338868	1	1	0	0	1	18
chrUn_KI270442v1	343075	349875	2	2	0	0	1	20
chrUn_KI270442v1	343075	353921	2	2	0	0	1	20
chrUn_KI270442v1	343075	354947	2	2	0	0	1	20
chrUn_KI270442v1	379464	379540	1	1	0	0	1	21
chr3_KI270895v1_alt	10919	11398	1	1	1	0	4	18
chr3_KI270895v1_alt	11591	11734	1	1	1	0	1	17
chr3_KI270895v1_alt	12083	12178	0	0	1	0	2	17
chr3_KI270895v1_alt	12455	12694	1	1	1	0	2	19
chr3_KI270895v1_alt	15575	15862	1	1	1	0	1	8
chr3_KI270895v1_alt	18916	18975	1	1	0	0	1	21
chr5_GL339449v2_alt	1054	9519	1	1	1	0	1	3
chr5_GL339449v2_alt	9584	11381	1	1	1	0	2	10
chr5_GL339449v2_alt	401347	401687	1	3	0	1	0	24
chr5_GL339449v2_alt	922056	922865	2	4	1	13	1	22
chr5_GL339449v2_alt	922327	924756	2	2	0	0	1	16
chr5_GL339449v2_alt	922596	923405	2	2	1	3	28	25
chr5_GL339449v2_alt	923137	924756	2	2	0	0	1	16
chr5_GL339449v2_alt	923950	924756	2	2	0	0	1	16
chr5_GL339449v2_alt	995474	997865	2	2	1	0	1	4
chrY	368732	368916	2	2	0	0	1	20
chrY	425618	425682	1	1	0	0	1	23
chrY	496071	588351	2	2	0	0	2	22
chrY	643468	643933	2	2	0	0	1	25
chrY	643769	643933	2	2	0	0	1	25
chrY	724699	724741	2	2	0	0	1	17
chrY	724765	724932	2	2	0	0	1	23
chrY	724826	725078	2	2	0	0	1	17
chrY	724826	725204	2	2	0	0	1	17
chrY	724849	724932	2	2	0	0	2	24
chrY	724891	724932	2	2	0	0	2	22
chrY	724910	725036	2	2	0	0	1	19
chrY	724953	724994	2	2	0	0	1	23
chrY	724953	725162	2	2	0	0	1	13
chrY	724953	725246	2	2	0	0	1	23
chrY	724953	725288	2	2	0	0	1	23
chrY	724953	725330	2	2	0	0	1	23
chrY	724995	725078	2	2	0	0	1	17
chrY	724995	725204	2	2	0	0	1	17
chrY	1021208	1021417	1	1	0	0	1	16
chrY	1021313	1021417	1	1	0	0	1	16
chrY	1105874	1181346	1	1	0	0	2	12
chrY	1125162	1125321	1	1	0	0	1	21
chrY	1198397	1198424	2	2	0	0	2	20
chrY	1208906	1212555	2	2	1	0	2	5
chrY	1295578	1295668	2	2	0	0	2	22
chrY	1295578	1295916	2	2	0	0	1	22
chrY	1295705	1295861	2	2	0	0	1	20
chrY	1307539	1307778	1	3	0	0	1	21
chrY	1307620	1308066	1	3	0	0	1	14
chrY	1314423	1314859	2	2	0	0	1	24
chrY	1353570	1353607	1	1	0	0	1	20
chrY	1452947	1453243	1	3	0	0	1	22
chrY	1453069	1453183	2	2	0	0	1	25
chrY	1472512	1473930	1	1	0	0	1	12
chrY	1472847	1473930	1	1	0	0	1	12
chrY	1473397	1473930	1	1	0	0	1	12
chrY	1473736	1473930	1	1	0	0	1	12
chrY	1473816	1474073	1	1	0	0	3	13
chrY	1661152	1661269	2	2	0	0	10	23
chrY	1661152	1661496	2	2	0	0	8	22
chrY	1661539	1661655	1	1	0	0	1	13
chrY	1702414	1702456	1	1	0	0	2	25
chrY	1702414	1702499	1	1	0	0	2	25
chrY	1787923	1787974	1	1	0	0	1	16
chrY	1918313	1918653	1	3	0	0	1	22
chrY	2147223	2174061	2	4	0	0	1	20
chrY	2177176	2274168	2	2	0	0	3	12
chrY	2184516	2184590	2	2	0	0	1	24
chrY	2184516	2184668	2	2	0	0	1	24
chrY	2269879	2270013	1	1	0	0	1	17
chrY	2490770	2500816	2	2	1	0	2	3
chrY	2509192	2509740	1	3	0	0	1	23
chrY	2629811	2632355	1	1	0	0	2	23
chrY	2631160	2631500	2	2	0	0	2	16
chrY	2631160	2631812	2	2	0	0	2	16
chrY	2856836	2857710	2	2	0	1	0	15
chrY	9337597	9337875	1	1	1	0	1	3
chrY	9337729	9337746	1	1	1	0	25	24
chrY	9467088	9467348	1	1	1	0	1	3
chrY	9487532	9487549	1	1	1	0	28	24
chrY	10210028	10221642	2	2	0	0	1	16
chrY	10631330	10659668	2	2	0	0	1	19
chrY	10631330	10660252	2	2	0	0	1	19
chrY	10632432	10632813	2	2	0	0	2	14
chrY	10649762	10659668	2	2	0	0	1	19
chrY	10649762	10660252	2	2	0	0	1	19
chrY	10654383	10666709	2	4	0	1	0	16
chrY	10664698	10754277	2	2	0	0	2	17
chrY	10669090	10757357	2	2	0	0	2	16
chrY	10669090	10878336	2	2	0	0	4	22
chrY	10671071	10765447	2	2	0	2	0	16
chrY	10671805	10830226	2	2	0	0	3	19
chrY	10673783	10690695	2	2	0	0	1	23
chrY	10749599	10898866	2	2	0	0	3	16
chrY	10749797	10768607	2	2	0	0	4	23
